solver,instance,status,objval,objbound,solvertime,totaltime,filename
PAJ_CBC_MOSEK,shortfall_50_2,Optimal,-1.095219077,-1.095219078,161.270721,161.2709661,PAJ_CBC_MOSEK.shortfall_50_2.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-strong-15-4,Optimal,327997.8861,327997.9149,28.37738299,28.37765002,PAJ_CBC_MOSEK.sssd-strong-15-4.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-strong-20-4,Optimal,287810.4602,287810.4677,9.379343033,9.3912251,PAJ_CBC_MOSEK.sssd-strong-20-4.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-strong-20-8,Optimal,600350.2386,600350.3033,1066.229142,1066.229466,PAJ_CBC_MOSEK.sssd-strong-20-8.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-strong-25-4,Optimal,311721.1207,311721.133,14.44172907,14.44200015,PAJ_CBC_MOSEK.sssd-strong-25-4.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-strong-30-4,Optimal,264127.5003,264125.2681,17.74525118,17.74550414,PAJ_CBC_MOSEK.sssd-strong-30-4.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-weak-15-4,Optimal,327997.8089,327997.9182,22.92813802,22.92838097,PAJ_CBC_MOSEK.sssd-weak-15-4.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-weak-20-4,Optimal,287810.4485,287810.4677,27.09473014,27.09496713,PAJ_CBC_MOSEK.sssd-weak-20-4.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-weak-20-8,Optimal,600349.9827,600350.2983,3037.601348,3037.601611,PAJ_CBC_MOSEK.sssd-weak-20-8.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-weak-25-4,Optimal,311720.9539,311720.2486,26.59006,26.59029102,PAJ_CBC_MOSEK.sssd-weak-25-4.cbf.gz.txt
PAJ_CBC_MOSEK,sssd-weak-30-4,Optimal,264127.5916,264127.6064,74.51635695,74.51659203,PAJ_CBC_MOSEK.sssd-weak-30-4.cbf.gz.txt
PAJ_CBC_MOSEK,stolpe07-81flowc,Optimal,6.94960164,7.065068951,15.23604798,15.23660398,PAJ_CBC_MOSEK.stolpe07-81flowc.cbf.gz.txt
PAJ_CBC_MOSEK,stolpe07-82flowc,Optimal,15.81918006,15.8191794,1376.296275,1376.297167,PAJ_CBC_MOSEK.stolpe07-82flowc.cbf.gz.txt
PAJ_CBC_MOSEK,turbine07,Optimal,2,2,0.109632969,0.109871149,PAJ_CBC_MOSEK.turbine07.cbf.gz.txt
PAJ_CBC_MOSEK,turbine07_aniso,Optimal,3,3,0.121162891,0.121392012,PAJ_CBC_MOSEK.turbine07_aniso.cbf.gz.txt
PAJ_CBC_MOSEK,turbine07_lowb,Optimal,0.899307698,0.899311357,2.01189208,2.012133837,PAJ_CBC_MOSEK.turbine07_lowb.cbf.gz.txt
PAJ_CBC_MOSEK,turbine07_lowb_aniso,Optimal,1.394535265,1.394536662,2.12658596,2.126852036,PAJ_CBC_MOSEK.turbine07_lowb_aniso.cbf.gz.txt
PAJ_CBC_MOSEK,turbine07GF,Optimal,3,3,0.098232985,0.09856987,PAJ_CBC_MOSEK.turbine07GF.cbf.gz.txt
PAJ_CBC_MOSEK,turbine54,Optimal,3,3,0.370804071,0.371423006,PAJ_CBC_MOSEK.turbine54.cbf.gz.txt
PAJ_CBC_MOSEK,turbine54GF,Optimal,4,4,0.236474991,0.237030983,PAJ_CBC_MOSEK.turbine54GF.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-nopsc-10-100,Optimal,540.2877137,540.2875129,100.638844,100.6434131,PAJ_CBC_MOSEK.uflquad-nopsc-10-100.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-nopsc-10-150,Optimal,709.6477762,709.6475568,204.4367499,204.4486139,PAJ_CBC_MOSEK.uflquad-nopsc-10-150.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-nopsc-20-100,Optimal,399.5375395,399.5370198,630.8948948,630.908726,PAJ_CBC_MOSEK.uflquad-nopsc-20-100.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-nopsc-20-150,Optimal,568.7174574,568.716545,2518.618192,2518.635425,PAJ_CBC_MOSEK.uflquad-nopsc-20-150.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-nopsc-30-100,Optimal,355.2412225,355.2402617,1478.718533,1478.736448,PAJ_CBC_MOSEK.uflquad-nopsc-30-100.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-nopsc-30-150,Optimal,468.1562479,468.1559722,2125.16549,2125.184659,PAJ_CBC_MOSEK.uflquad-nopsc-30-150.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-psc-10-100,Optimal,540.2875484,540.2875187,21.96235681,21.96584105,PAJ_CBC_MOSEK.uflquad-psc-10-100.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-psc-10-150,Optimal,709.6482792,709.6475504,66.49424314,66.50634408,PAJ_CBC_MOSEK.uflquad-psc-10-150.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-psc-20-100,Optimal,399.5373159,399.5370279,297.1081719,297.1149371,PAJ_CBC_MOSEK.uflquad-psc-20-100.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-psc-20-150,Optimal,568.7167788,568.716687,184.4066482,184.4229832,PAJ_CBC_MOSEK.uflquad-psc-20-150.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-psc-30-100,Optimal,355.2409185,355.2402651,456.3675439,456.383816,PAJ_CBC_MOSEK.uflquad-psc-30-100.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-psc-30-150,Optimal,468.156164,468.1561082,48.17787886,48.19973087,PAJ_CBC_MOSEK.uflquad-psc-30-150.cbf.gz.txt
PAJ_CBC_MOSEK,uflquad-psc-30-200,Optimal,554.9149375,554.9145908,474.4664922,474.4906521,PAJ_CBC_MOSEK.uflquad-psc-30-200.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,10_0_5_w,Optimal,1.96E+06,1.96E+06,28.32152581,28.3226161,PAJ_NODIS_CBC_MOSEK.10_0_5_w.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,20_0_5_w,Optimal,3.78E+06,3.78E+06,295.5136139,295.5157151,PAJ_NODIS_CBC_MOSEK.20_0_5_w.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,achtziger_stolpe06-61flowc,Optimal,1.85634062,1.856340151,0.481670141,0.482012987,PAJ_NODIS_CBC_MOSEK.achtziger_stolpe06-61flowc.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,achtziger_stolpe06-65flowc,Optimal,5.99825557,6.084087559,839.23997,839.2411821,PAJ_NODIS_CBC_MOSEK.achtziger_stolpe06-65flowc.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,achtziger_stolpe07-53flowc,Optimal,7.754383552,7.754383499,38.46392298,38.47603893,PAJ_NODIS_CBC_MOSEK.achtziger_stolpe07-53flowc.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n25_m10_o1_5,Optimal,8143,8143,0.251910925,0.252223969,PAJ_NODIS_CBC_MOSEK.ck_n25_m10_o1_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n25_m10_o3_5,Optimal,8654,8654,0.306195021,0.306464195,PAJ_NODIS_CBC_MOSEK.ck_n25_m10_o3_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n25_m10_o5_5,Optimal,8915,8915,0.192848921,0.193143129,PAJ_NODIS_CBC_MOSEK.ck_n25_m10_o5_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n25_m20_o1_5,Optimal,7279,7279,0.404336929,0.404757977,PAJ_NODIS_CBC_MOSEK.ck_n25_m20_o1_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n25_m20_o3_5,Optimal,7349,7349,0.428598166,0.428985119,PAJ_NODIS_CBC_MOSEK.ck_n25_m20_o3_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n25_m20_o5_5,Optimal,7347,7347,0.581461906,0.58186698,PAJ_NODIS_CBC_MOSEK.ck_n25_m20_o5_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n50_m10_o1_5,Optimal,19331,19331,0.871901989,0.872205019,PAJ_NODIS_CBC_MOSEK.ck_n50_m10_o1_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n50_m10_o3_5,Optimal,18373,18373,7.813401937,7.813722134,PAJ_NODIS_CBC_MOSEK.ck_n50_m10_o3_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n50_m10_o5_5,Optimal,18365,18365,27.82747507,27.827806,PAJ_NODIS_CBC_MOSEK.ck_n50_m10_o5_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n50_m20_o1_5,Optimal,14635,14635,1.417275906,1.417732,PAJ_NODIS_CBC_MOSEK.ck_n50_m20_o1_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n50_m20_o3_5,Optimal,13437,13419,4.592706203,4.593156099,PAJ_NODIS_CBC_MOSEK.ck_n50_m20_o3_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n50_m20_o5_5,Optimal,11816,11816,8.967523098,8.967976093,PAJ_NODIS_CBC_MOSEK.ck_n50_m20_o5_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n75_m10_o1_5,Optimal,30802,30802,29.71705794,29.72894883,PAJ_NODIS_CBC_MOSEK.ck_n75_m10_o1_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n75_m10_o3_5,Optimal,29489,29489,236.5346529,236.547358,PAJ_NODIS_CBC_MOSEK.ck_n75_m10_o3_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n75_m10_o5_5,Optimal,29070,29070,304.547385,304.560107,PAJ_NODIS_CBC_MOSEK.ck_n75_m10_o5_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n75_m20_o1_5,Optimal,27332,27332,15.26091313,15.26146793,PAJ_NODIS_CBC_MOSEK.ck_n75_m20_o1_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n75_m20_o3_5,Optimal,25243,25243,453.2542419,453.2547331,PAJ_NODIS_CBC_MOSEK.ck_n75_m20_o3_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,ck_n75_m20_o5_5,Optimal,24375,24375,1433.276765,1433.277227,PAJ_NODIS_CBC_MOSEK.ck_n75_m20_o5_5.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein4_A,Optimal,0.801365501,0.801365495,0.522385836,0.522614002,PAJ_NODIS_CBC_MOSEK.estein4_A.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein4_B,Optimal,1.188086061,1.188086029,0.585783005,0.586013079,PAJ_NODIS_CBC_MOSEK.estein4_B.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein4_C,Optimal,1.072693702,1.072693674,0.658416986,0.658631086,PAJ_NODIS_CBC_MOSEK.estein4_C.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein4_nr22,Optimal,0.50328619,0.503286172,1.346707106,1.346912861,PAJ_NODIS_CBC_MOSEK.estein4_nr22.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein5_A,Optimal,1.045372497,1.045372489,30.05581498,30.05606198,PAJ_NODIS_CBC_MOSEK.estein5_A.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein5_B,Optimal,1.193159908,1.205252897,4.364771128,4.365010023,PAJ_NODIS_CBC_MOSEK.estein5_B.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein5_C,Optimal,1.499077952,1.510071032,3.379953146,3.380192995,PAJ_NODIS_CBC_MOSEK.estein5_C.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein5_nr1,Optimal,1.664399329,1.676866611,7.323904991,7.324167967,PAJ_NODIS_CBC_MOSEK.estein5_nr1.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,estein5_nr21,Optimal,1.818179309,1.824414913,24.46536398,24.46562195,PAJ_NODIS_CBC_MOSEK.estein5_nr21.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,pp-n10-d10,Optimal,72.48127971,72.48127562,6.236222982,6.236433983,PAJ_NODIS_CBC_MOSEK.pp-n10-d10.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-strong-15-4,Optimal,327997.8861,327997.9123,22.84164,22.84187889,PAJ_NODIS_CBC_MOSEK.sssd-strong-15-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-strong-20-4,Optimal,287810.4602,287810.4663,10.94728899,10.9475491,PAJ_NODIS_CBC_MOSEK.sssd-strong-20-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-strong-20-8,Optimal,600350.2386,600350.2855,3171.008325,3171.008615,PAJ_NODIS_CBC_MOSEK.sssd-strong-20-8.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-strong-25-4,Optimal,311721.1207,311718.6432,11.00605392,11.00628901,PAJ_NODIS_CBC_MOSEK.sssd-strong-25-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-strong-30-4,Optimal,264127.5003,264125.5057,43.85428619,43.85455894,PAJ_NODIS_CBC_MOSEK.sssd-strong-30-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-weak-15-4,Optimal,327997.8089,327997.8954,27.989434,27.9896791,PAJ_NODIS_CBC_MOSEK.sssd-weak-15-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-weak-15-8,Optimal,622512.7251,622512.74,2723.579865,2723.580149,PAJ_NODIS_CBC_MOSEK.sssd-weak-15-8.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-weak-20-4,Optimal,287810.4485,287810.4652,16.24757504,16.24781513,PAJ_NODIS_CBC_MOSEK.sssd-weak-20-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-weak-25-4,Optimal,311722.4017,311719.4191,32.8698349,32.87006998,PAJ_NODIS_CBC_MOSEK.sssd-weak-25-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,sssd-weak-30-4,Optimal,264127.5916,264127.0091,56.95915008,56.95938802,PAJ_NODIS_CBC_MOSEK.sssd-weak-30-4.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,stolpe07-81flowc,Optimal,7.279762261,7.279762078,118.116544,118.1170819,PAJ_NODIS_CBC_MOSEK.stolpe07-81flowc.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,turbine07,Optimal,2,2,0.129406929,0.12963295,PAJ_NODIS_CBC_MOSEK.turbine07.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,turbine07_aniso,Optimal,3,3,0.117502928,0.117739916,PAJ_NODIS_CBC_MOSEK.turbine07_aniso.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,turbine07_lowb,Optimal,0.899310907,0.89931135,2.047410011,2.047657967,PAJ_NODIS_CBC_MOSEK.turbine07_lowb.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,turbine07_lowb_aniso,Optimal,1.39453588,1.394536488,1.86084795,1.861217976,PAJ_NODIS_CBC_MOSEK.turbine07_lowb_aniso.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,turbine07GF,Optimal,3,3,0.071500063,0.071722031,PAJ_NODIS_CBC_MOSEK.turbine07GF.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,turbine54,Optimal,3,3,1.128031969,1.128574133,PAJ_NODIS_CBC_MOSEK.turbine54.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,turbine54GF,Optimal,4,4,0.124146938,0.124731064,PAJ_NODIS_CBC_MOSEK.turbine54GF.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-nopsc-10-100,Optimal,540.2877137,540.28749,56.62751198,56.63103008,PAJ_NODIS_CBC_MOSEK.uflquad-nopsc-10-100.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-nopsc-10-150,Optimal,709.6477762,709.6475291,37.65913606,37.67119598,PAJ_NODIS_CBC_MOSEK.uflquad-nopsc-10-150.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-nopsc-20-100,Optimal,399.5375395,399.5370615,359.7979152,359.811872,PAJ_NODIS_CBC_MOSEK.uflquad-nopsc-20-100.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-nopsc-20-150,Optimal,568.7174574,568.7166433,784.566987,784.58289,PAJ_NODIS_CBC_MOSEK.uflquad-nopsc-20-150.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-nopsc-30-100,Optimal,355.2412225,355.2402799,1010.667599,1010.68416,PAJ_NODIS_CBC_MOSEK.uflquad-nopsc-30-100.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-nopsc-30-150,Optimal,468.1562479,468.1561171,1534.930709,1534.952351,PAJ_NODIS_CBC_MOSEK.uflquad-nopsc-30-150.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-psc-10-100,Optimal,540.2875484,540.2875156,2.379127979,2.383279085,PAJ_NODIS_CBC_MOSEK.uflquad-psc-10-100.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-psc-10-150,Optimal,709.6482792,709.6474552,10.70829391,10.72102714,PAJ_NODIS_CBC_MOSEK.uflquad-psc-10-150.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-psc-20-100,Optimal,399.5373159,399.537075,102.096277,102.110708,PAJ_NODIS_CBC_MOSEK.uflquad-psc-20-100.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-psc-20-150,Optimal,568.7167788,568.716711,123.1392331,123.1557779,PAJ_NODIS_CBC_MOSEK.uflquad-psc-20-150.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-psc-30-100,Optimal,355.2409185,355.2402832,245.338079,245.356565,PAJ_NODIS_CBC_MOSEK.uflquad-psc-30-100.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-psc-30-150,Optimal,468.156164,468.156045,3.118998051,3.139612198,PAJ_NODIS_CBC_MOSEK.uflquad-psc-30-150.cbf.gz.txt
PAJ_NODIS_CBC_MOSEK,uflquad-psc-30-200,Optimal,554.9149375,554.9146661,87.79485083,87.82203412,PAJ_NODIS_CBC_MOSEK.uflquad-psc-30-200.cbf.gz.txt
PAJ_NOPASS_CBC_MOSEK,10_0_5_w,Optimal,1.96E+06,1.96E+06,68.07630301,68.07744598,PAJ_NOPASS_CBC_MOSEK.10_0_5_w.cbf.gz.txt
PAJ_NOPASS_CBC_MOSEK,20_0_5_w,Optimal,3.78E+06,3.78E+06,821.825911,821.827903,PAJ_NOPASS_CBC_MOSEK.20_0_5_w.cbf.gz.txt
PAJ_NOPASS_CBC_MOSEK,achtziger_stolpe06-61flowc,Optimal,1.85634062,2.68740305,0.46241188,0.462648153,PAJ_NOPASS_CBC_MOSEK.achtziger_stolpe06-61flowc.cbf.gz.txt
PAJ_NOPASS_CBC_MOSEK,achtziger_stolpe06-65bflowc,Optimal,2.216723427,2.312339196,115.6049349,115.6111779,PAJ_NOPASS_CBC_MOSEK.achtziger_stolpe06-65bflowc.cbf.gz.txt
