presolving:
(round 1, fast)       594 del vars, 792 del conss, 0 add conss, 594 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.1s) probing cycle finished: starting next cycle
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 594 deleted vars, 792 deleted constraints, 0 added constraints, 594 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 396 implications, 0 cliques
presolved problem has 595 variables (198 bin, 0 int, 0 impl, 397 cont) and 244 constraints
     46 constraints of type <linear>
    198 constraints of type <quadratic>
Presolving Time: 0.05

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1200 |  1193 |  2197k|1832.1 |  82M| 1.243911e+01 |      --      |    Inf 
   1300 |  1293 |  2401k|1848.1 |  89M| 1.243911e+01 |      --      |    Inf 
   1400 |  1383 |  2565k|1833.3 |  95M| 1.244088e+01 |      --      |    Inf 
   1500 |  1475 |  2695k|1797.7 | 101M| 1.244092e+01 |      --      |    Inf 
   1600 |  1573 |  2870k|1794.8 | 105M| 1.244279e+01 |      --      |    Inf 
   1700 |  1673 |  3082k|1813.9 | 111M| 1.244279e+01 |      --      |    Inf 
   1800 |  1765 |  3250k|1806.2 | 118M| 1.244279e+01 |      --      |    Inf 
   1900 |  1863 |  3471k|1827.3 | 122M| 1.244279e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2000 |  1957 |  3622k|1811.7 | 128M| 1.244279e+01 |      --      |    Inf 
   2100 |  2055 |  3806k|1813.0 | 132M| 1.244279e+01 |      --      |    Inf 
   2200 |  2155 |  3996k|1816.7 | 139M| 1.244279e+01 |      --      |    Inf 
   2300 |  2253 |  4206k|1829.3 | 143M| 1.244279e+01 |      --      |    Inf 
   2400 |  2351 |  4405k|1836.0 | 150M| 1.244279e+01 |      --      |    Inf 
   2500 |  2451 |  4588k|1835.6 | 154M| 1.244279e+01 |      --      |    Inf 
   2600 |  2551 |  4826k|1856.7 | 160M| 1.244279e+01 |      --      |    Inf 
   2700 |  2651 |  5011k|1856.3 | 164M| 1.244279e+01 |      --      |    Inf 
   2800 |  2751 |  5206k|1859.6 | 170M| 1.244279e+01 |      --      |    Inf 
   2900 |  2847 |  5362k|1849.5 | 175M| 1.244279e+01 |      --      |    Inf 
   3000 |  2947 |  5573k|1858.0 | 182M| 1.244279e+01 |      --      |    Inf 
   3100 |  3047 |  5756k|1857.1 | 186M| 1.244287e+01 |      --      |    Inf 
   3200 |  3147 |  5976k|1868.0 | 192M| 1.244408e+01 |      --      |    Inf 
   3300 |  3247 |  6173k|1871.0 | 198M| 1.244408e+01 |      --      |    Inf 
   3400 |  3345 |  6360k|1871.0 | 202M| 1.244471e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3500 |  3445 |  6554k|1872.9 | 207M| 1.244471e+01 |      --      |    Inf 
   3600 |  3545 |  6718k|1866.5 | 210M| 1.244471e+01 |      --      |    Inf 
   3700 |  3645 |  6885k|1861.2 | 215M| 1.244471e+01 |      --      |    Inf 
   3800 |  3743 |  7087k|1865.4 | 221M| 1.244471e+01 |      --      |    Inf 
   3900 |  3843 |  7250k|1859.2 | 225M| 1.244471e+01 |      --      |    Inf 
   4000 |  3943 |  7428k|1857.3 | 231M| 1.244472e+01 |      --      |    Inf 
   4100 |  4039 |  7628k|1860.9 | 237M| 1.244472e+01 |      --      |    Inf 
   4200 |  4133 |  7802k|1858.0 | 243M| 1.244472e+01 |      --      |    Inf 
   4300 |  4233 |  8001k|1860.9 | 247M| 1.244472e+01 |      --      |    Inf 
   4400 |  4333 |  8167k|1856.5 | 251M| 1.244472e+01 |      --      |    Inf 
   4500 |  4429 |  8364k|1859.0 | 257M| 1.244472e+01 |      --      |    Inf 
   4600 |  4529 |  8602k|1870.4 | 263M| 1.244472e+01 |      --      |    Inf 
   4700 |  4629 |  8793k|1871.0 | 267M| 1.244472e+01 |      --      |    Inf 
   4800 |  4725 |  8974k|1869.9 | 272M| 1.244476e+01 |      --      |    Inf 
   4900 |  4825 |  9155k|1868.7 | 276M| 1.244476e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5000 |  4923 |  9345k|1869.2 | 282M| 1.244476e+01 |      --      |    Inf 
   5100 |  5017 |  9532k|1869.3 | 289M| 1.244476e+01 |      --      |    Inf 
   5200 |  5117 |  9737k|1872.8 | 293M| 1.244476e+01 |      --      |    Inf 
   5300 |  5209 |  9895k|1867.2 | 298M| 1.244531e+01 |      --      |    Inf 
   5400 |  5307 | 10074k|1865.7 | 303M| 1.244531e+01 |      --      |    Inf 
   5500 |  5407 | 10287k|1870.6 | 309M| 1.244531e+01 |      --      |    Inf 
   5600 |  5501 | 10460k|1868.2 | 314M| 1.244553e+01 |      --      |    Inf 
   5700 |  5601 | 10627k|1864.7 | 318M| 1.244553e+01 |      --      |    Inf 
   5800 |  5687 | 10798k|1861.9 | 322M| 1.244553e+01 |      --      |    Inf 
   5900 |  5785 | 11007k|1865.9 | 329M| 1.244553e+01 |      --      |    Inf 
   6000 |  5871 | 11179k|1863.4 | 335M| 1.244554e+01 |      --      |    Inf 
   6100 |  5969 | 11348k|1860.6 | 339M| 1.244554e+01 |      --      |    Inf 
   6200 |  6057 | 11499k|1854.9 | 345M| 1.244554e+01 |      --      |    Inf 
   6300 |  6149 | 11654k|1850.1 | 350M| 1.244554e+01 |      --      |    Inf 
   6400 |  6241 | 11820k|1847.0 | 354M| 1.244554e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6500 |  6329 | 11960k|1840.2 | 360M| 1.244554e+01 |      --      |    Inf 
   6600 |  6417 | 12134k|1838.7 | 366M| 1.244554e+01 |      --      |    Inf 
   6700 |  6493 | 12248k|1828.3 | 371M| 1.244573e+01 |      --      |    Inf 
   6800 |  6575 | 12396k|1823.2 | 378M| 1.244585e+01 |      --      |    Inf 
   6900 |  6659 | 12520k|1814.6 | 383M| 1.244585e+01 |      --      |    Inf 
   7000 |  6731 | 12632k|1804.7 | 385M| 1.244585e+01 |      --      |    Inf 
   7100 |  6825 | 12770k|1798.8 | 388M| 1.244602e+01 |      --      |    Inf 
   7200 |  6917 | 12910k|1793.2 | 395M| 1.244602e+01 |      --      |    Inf 
   7300 |  7013 | 13096k|1794.2 | 401M| 1.244602e+01 |      --      |    Inf 
   7400 |  7097 | 13205k|1784.6 | 405M| 1.244602e+01 |      --      |    Inf 
   7500 |  7191 | 13394k|1786.1 | 411M| 1.244615e+01 |      --      |    Inf 
   7600 |  7283 | 13532k|1780.7 | 416M| 1.244615e+01 |      --      |    Inf 
   7700 |  7381 | 13684k|1777.3 | 421M| 1.244615e+01 |      --      |    Inf 
   7800 |  7467 | 13863k|1777.5 | 426M| 1.244615e+01 |      --      |    Inf 
   7900 |  7545 | 13973k|1768.8 | 431M| 1.244633e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8000 |  7637 | 14150k|1768.9 | 435M| 1.244633e+01 |      --      |    Inf 
   8100 |  7715 | 14264k|1761.2 | 441M| 1.244634e+01 |      --      |    Inf 
   8200 |  7809 | 14436k|1760.7 | 445M| 1.244634e+01 |      --      |    Inf 
   8300 |  7905 | 14580k|1756.7 | 449M| 1.244634e+01 |      --      |    Inf 
   8400 |  7997 | 14715k|1752.0 | 453M| 1.244634e+01 |      --      |    Inf 
   8500 |  8089 | 14887k|1751.5 | 458M| 1.244634e+01 |      --      |    Inf 
   8600 |  8167 | 14992k|1743.4 | 463M| 1.244634e+01 |      --      |    Inf 
   8700 |  8235 | 15053k|1730.4 | 468M| 1.244647e+01 |      --      |    Inf 
   8800 |  8309 | 15159k|1722.7 | 473M| 1.244647e+01 |      --      |    Inf 
   8900 |  8397 | 15278k|1716.7 | 477M| 1.244647e+01 |      --      |    Inf 
   9000 |  8481 | 15424k|1713.9 | 482M| 1.244647e+01 |      --      |    Inf 
   9100 |  8579 | 15633k|1718.1 | 489M| 1.244647e+01 |      --      |    Inf 
   9200 |  8671 | 15771k|1714.3 | 493M| 1.244647e+01 |      --      |    Inf 
   9300 |  8759 | 15911k|1711.0 | 498M| 1.244647e+01 |      --      |    Inf 
   9400 |  8849 | 16056k|1708.2 | 502M| 1.244647e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9500 |  8931 | 16163k|1701.4 | 506M| 1.244647e+01 |      --      |    Inf 
   9600 |  9019 | 16297k|1697.7 | 513M| 1.244647e+01 |      --      |    Inf 
   9700 |  9101 | 16437k|1694.7 | 517M| 1.244648e+01 |      --      |    Inf 
   9800 |  9181 | 16564k|1690.3 | 522M| 1.244672e+01 |      --      |    Inf 
   9900 |  9263 | 16686k|1685.6 | 528M| 1.244672e+01 |      --      |    Inf 
  10000 |  9339 | 16767k|1676.9 | 532M| 1.244672e+01 |      --      |    Inf 
  10100 |  9419 | 16888k|1672.2 | 536M| 1.244716e+01 |      --      |    Inf 
  10200 |  9509 | 17055k|1672.1 | 540M| 1.244716e+01 |      --      |    Inf 
  10300 |  9599 | 17222k|1672.2 | 546M| 1.244716e+01 |      --      |    Inf 
  10400 |  9675 | 17347k|1668.1 | 551M| 1.244716e+01 |      --      |    Inf 
  10500 |  9763 | 17526k|1669.2 | 556M| 1.244719e+01 |      --      |    Inf 
  10600 |  9837 | 17634k|1663.7 | 562M| 1.244719e+01 |      --      |    Inf 
  10700 |  9917 | 17760k|1659.9 | 567M| 1.244719e+01 |      --      |    Inf 
  10800 |  9999 | 17874k|1655.1 | 571M| 1.244719e+01 |      --      |    Inf 
  10900 | 10093 | 18065k|1657.4 | 575M| 1.244719e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11000 | 10181 | 18174k|1652.3 | 580M| 1.244719e+01 |      --      |    Inf 
  11100 | 10279 | 18339k|1652.3 | 583M| 1.244719e+01 |      --      |    Inf 
  11200 | 10369 | 18499k|1651.8 | 589M| 1.244719e+01 |      --      |    Inf 
  11300 | 10455 | 18640k|1649.6 | 593M| 1.244719e+01 |      --      |    Inf 
  11400 | 10541 | 18779k|1647.4 | 598M| 1.244719e+01 |      --      |    Inf 
  11500 | 10629 | 18917k|1645.0 | 603M| 1.244719e+01 |      --      |    Inf 
  11600 | 10727 | 19105k|1647.1 | 607M| 1.244719e+01 |      --      |    Inf 
  11700 | 10813 | 19229k|1643.6 | 611M| 1.244719e+01 |      --      |    Inf 
  11800 | 10903 | 19410k|1645.0 | 618M| 1.244719e+01 |      --      |    Inf 
  11900 | 11003 | 19584k|1645.8 | 620M| 1.244719e+01 |      --      |    Inf 
  12000 | 11099 | 19767k|1647.4 | 625M| 1.244719e+01 |      --      |    Inf 
  12100 | 11183 | 19913k|1645.8 | 629M| 1.244719e+01 |      --      |    Inf 
  12200 | 11283 | 20098k|1647.5 | 635M| 1.244719e+01 |      --      |    Inf 
  12300 | 11381 | 20292k|1649.9 | 639M| 1.244719e+01 |      --      |    Inf 
  12400 | 11467 | 20475k|1651.3 | 644M| 1.244719e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12500 | 11551 | 20598k|1648.0 | 649M| 1.244719e+01 |      --      |    Inf 
  12600 | 11647 | 20806k|1651.3 | 655M| 1.244719e+01 |      --      |    Inf 
  12700 | 11727 | 20934k|1648.4 | 660M| 1.244720e+01 |      --      |    Inf 
  12800 | 11803 | 21092k|1647.9 | 665M| 1.244724e+01 |      --      |    Inf 
  12900 | 11883 | 21224k|1645.4 | 670M| 1.244732e+01 |      --      |    Inf 
  13000 | 11973 | 21382k|1644.8 | 674M| 1.244732e+01 |      --      |    Inf 
  13100 | 12041 | 21507k|1641.8 | 680M| 1.244732e+01 |      --      |    Inf 
  13200 | 12113 | 21643k|1639.7 | 685M| 1.244732e+01 |      --      |    Inf 
  13300 | 12197 | 21772k|1637.1 | 687M| 1.244732e+01 |      --      |    Inf 
  13400 | 12289 | 21923k|1636.1 | 692M| 1.244732e+01 |      --      |    Inf 
  13500 | 12349 | 22026k|1631.6 | 697M| 1.244732e+01 |      --      |    Inf 
  13600 | 12429 | 22160k|1629.5 | 703M| 1.244732e+01 |      --      |    Inf 
  13700 | 12511 | 22299k|1627.7 | 706M| 1.244732e+01 |      --      |    Inf 
  13800 | 12591 | 22445k|1626.5 | 711M| 1.244732e+01 |      --      |    Inf 
  13900 | 12669 | 22586k|1625.0 | 718M| 1.244732e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14000 | 12723 | 22659k|1618.6 | 721M| 1.244743e+01 |      --      |    Inf 
  14100 | 12801 | 22798k|1616.9 | 728M| 1.244743e+01 |      --      |    Inf 
  14200 | 12879 | 22909k|1613.4 | 732M| 1.244743e+01 |      --      |    Inf 
  14300 | 12965 | 23057k|1612.4 | 738M| 1.244743e+01 |      --      |    Inf 
  14400 | 13049 | 23199k|1611.1 | 742M| 1.244743e+01 |      --      |    Inf 
  14500 | 13131 | 23353k|1610.6 | 746M| 1.244743e+01 |      --      |    Inf 
  14600 | 13201 | 23491k|1609.0 | 749M| 1.244743e+01 |      --      |    Inf 
  14700 | 13283 | 23659k|1609.5 | 754M| 1.244743e+01 |      --      |    Inf 
  14800 | 13367 | 23824k|1609.8 | 758M| 1.244743e+01 |      --      |    Inf 
  14900 | 13433 | 23950k|1607.5 | 762M| 1.244743e+01 |      --      |    Inf 
  15000 | 13515 | 24094k|1606.3 | 769M| 1.244743e+01 |      --      |    Inf 
  15100 | 13613 | 24280k|1608.0 | 774M| 1.244743e+01 |      --      |    Inf 
  15200 | 13681 | 24386k|1604.4 | 776M| 1.244743e+01 |      --      |    Inf 
  15300 | 13771 | 24541k|1604.0 | 782M| 1.244743e+01 |      --      |    Inf 
  15400 | 13867 | 24740k|1606.6 | 788M| 1.244743e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15500 | 13949 | 24846k|1603.1 | 791M| 1.244761e+01 |      --      |    Inf 
  15600 | 14043 | 25042k|1605.3 | 796M| 1.244761e+01 |      --      |    Inf 
  15700 | 14127 | 25175k|1603.5 | 801M| 1.244761e+01 |      --      |    Inf 
  15800 | 14203 | 25305k|1601.6 | 805M| 1.244761e+01 |      --      |    Inf 
  15900 | 14267 | 25407k|1598.0 | 807M| 1.244761e+01 |      --      |    Inf 
  16000 | 14347 | 25568k|1598.1 | 813M| 1.244761e+01 |      --      |    Inf 
  16100 | 14437 | 25721k|1597.6 | 817M| 1.244761e+01 |      --      |    Inf 
  16200 | 14507 | 25843k|1595.3 | 822M| 1.244761e+01 |      --      |    Inf 
  16300 | 14599 | 26023k|1596.6 | 826M| 1.244772e+01 |      --      |    Inf 
  16400 | 14669 | 26145k|1594.2 | 830M| 1.244772e+01 |      --      |    Inf 
  16500 | 14751 | 26295k|1593.7 | 835M| 1.244772e+01 |      --      |    Inf 
  16600 | 14827 | 26422k|1591.8 | 841M| 1.244772e+01 |      --      |    Inf 
  16700 | 14915 | 26585k|1592.0 | 849M| 1.244772e+01 |      --      |    Inf 
  16800 | 14997 | 26730k|1591.1 | 853M| 1.244772e+01 |      --      |    Inf 
  16900 | 15065 | 26833k|1587.8 | 857M| 1.244772e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17000 | 15143 | 26986k|1587.5 | 862M| 1.244774e+01 |      --      |    Inf 
  17100 | 15207 | 27094k|1584.5 | 865M| 1.244774e+01 |      --      |    Inf 
  17200 | 15287 | 27229k|1583.2 | 871M| 1.244774e+01 |      --      |    Inf 
  17300 | 15371 | 27421k|1585.1 | 876M| 1.244774e+01 |      --      |    Inf 
  17400 | 15439 | 27541k|1582.9 | 879M| 1.244774e+01 |      --      |    Inf 
  17500 | 15507 | 27636k|1579.3 | 884M| 1.244774e+01 |      --      |    Inf 
  17600 | 15581 | 27757k|1577.2 | 889M| 1.244774e+01 |      --      |    Inf 
  17700 | 15657 | 27886k|1575.6 | 894M| 1.244774e+01 |      --      |    Inf 
  17800 | 15749 | 28047k|1575.7 | 897M| 1.244774e+01 |      --      |    Inf 
  17900 | 15835 | 28219k|1576.5 | 903M| 1.244774e+01 |      --      |    Inf 
  18000 | 15913 | 28362k|1575.7 | 908M| 1.244774e+01 |      --      |    Inf 
  18100 | 15991 | 28511k|1575.3 | 912M| 1.244774e+01 |      --      |    Inf 
  18200 | 16071 | 28647k|1574.1 | 914M| 1.244774e+01 |      --      |    Inf 
  18300 | 16157 | 28806k|1574.2 | 919M| 1.244774e+01 |      --      |    Inf 
  18400 | 16235 | 28951k|1573.5 | 923M| 1.244774e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18500 | 16307 | 29079k|1571.9 | 926M| 1.244774e+01 |      --      |    Inf 
  18600 | 16385 | 29237k|1571.9 | 933M| 1.244774e+01 |      --      |    Inf 
  18700 | 16463 | 29385k|1571.5 | 938M| 1.244774e+01 |      --      |    Inf 
  18800 | 16541 | 29528k|1570.7 | 942M| 1.244774e+01 |      --      |    Inf 
  18900 | 16601 | 29632k|1567.9 | 946M| 1.244774e+01 |      --      |    Inf 
  19000 | 16671 | 29750k|1565.9 | 950M| 1.244774e+01 |      --      |    Inf 
  19100 | 16759 | 29908k|1565.9 | 955M| 1.244774e+01 |      --      |    Inf 
  19200 | 16833 | 30064k|1565.9 | 959M| 1.244774e+01 |      --      |    Inf 
  19300 | 16893 | 30154k|1562.4 | 964M| 1.244774e+01 |      --      |    Inf 
  19400 | 16981 | 30291k|1561.4 | 969M| 1.244774e+01 |      --      |    Inf 
  19500 | 17057 | 30415k|1559.8 | 974M| 1.244774e+01 |      --      |    Inf 
  19600 | 17121 | 30519k|1557.2 | 980M| 1.244785e+01 |      --      |    Inf 
  19700 | 17203 | 30712k|1559.0 | 987M| 1.244785e+01 |      --      |    Inf 
  19800 | 17269 | 30841k|1557.7 | 990M| 1.244785e+01 |      --      |    Inf 
  19900 | 17329 | 30945k|1555.1 | 995M| 1.244785e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20000 | 17395 | 31061k|1553.1 | 999M| 1.244785e+01 |      --      |    Inf 
  20100 | 17447 | 31167k|1550.6 |1003M| 1.244785e+01 |      --      |    Inf 
  20200 | 17513 | 31303k|1549.7 |1008M| 1.244785e+01 |      --      |    Inf 
  20300 | 17583 | 31431k|1548.4 |1011M| 1.244785e+01 |      --      |    Inf 
  20400 | 17645 | 31533k|1545.8 |1015M| 1.244785e+01 |      --      |    Inf 
  20500 | 17703 | 31645k|1543.7 |1020M| 1.244785e+01 |      --      |    Inf 
  20600 | 17791 | 31818k|1544.6 |1024M| 1.244785e+01 |      --      |    Inf 
  20700 | 17863 | 31946k|1543.3 |1030M| 1.244785e+01 |      --      |    Inf 
  20800 | 17913 | 32041k|1540.5 |1033M| 1.244785e+01 |      --      |    Inf 
  20900 | 17987 | 32212k|1541.3 |1039M| 1.244785e+01 |      --      |    Inf 
  21000 | 18061 | 32361k|1541.0 |1042M| 1.244785e+01 |      --      |    Inf 
  21100 | 18119 | 32481k|1539.4 |1047M| 1.244785e+01 |      --      |    Inf 
  21200 | 18179 | 32611k|1538.3 |1051M| 1.244791e+01 |      --      |    Inf 
  21300 | 18225 | 32688k|1534.7 |1054M| 1.244801e+01 |      --      |    Inf 
  21400 | 18291 | 32804k|1533.0 |1058M| 1.244801e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21500 | 18359 | 32924k|1531.4 |1062M| 1.244801e+01 |      --      |    Inf 
  21600 | 18407 | 32997k|1527.7 |1065M| 1.244801e+01 |      --      |    Inf 
  21700 | 18461 | 33085k|1524.7 |1067M| 1.244801e+01 |      --      |    Inf 
  21800 | 18517 | 33196k|1522.8 |1071M| 1.244802e+01 |      --      |    Inf 
  21900 | 18581 | 33314k|1521.2 |1074M| 1.244802e+01 |      --      |    Inf 
  22000 | 18659 | 33459k|1520.9 |1079M| 1.244802e+01 |      --      |    Inf 
  22100 | 18737 | 33615k|1521.1 |1084M| 1.244802e+01 |      --      |    Inf 
  22200 | 18803 | 33721k|1519.0 |1089M| 1.244802e+01 |      --      |    Inf 
  22300 | 18893 | 33883k|1519.5 |1092M| 1.244802e+01 |      --      |    Inf 
  22400 | 18985 | 34044k|1519.9 |1096M| 1.244802e+01 |      --      |    Inf 
  22500 | 19045 | 34160k|1518.3 |1100M| 1.244802e+01 |      --      |    Inf 
  22600 | 19115 | 34278k|1516.8 |1106M| 1.244802e+01 |      --      |    Inf 
  22700 | 19195 | 34429k|1516.7 |1112M| 1.244802e+01 |      --      |    Inf 
  22800 | 19277 | 34568k|1516.2 |1116M| 1.244802e+01 |      --      |    Inf 
  22900 | 19365 | 34702k|1515.4 |1121M| 1.244802e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  23000 | 19435 | 34823k|1514.1 |1126M| 1.244802e+01 |      --      |    Inf 
  23100 | 19503 | 34955k|1513.3 |1130M| 1.244802e+01 |      --      |    Inf 
  23200 | 19579 | 35098k|1512.9 |1134M| 1.244802e+01 |      --      |    Inf 
  23300 | 19649 | 35219k|1511.6 |1141M| 1.244802e+01 |      --      |    Inf 
  23400 | 19713 | 35364k|1511.3 |1145M| 1.244802e+01 |      --      |    Inf 
  23500 | 19779 | 35482k|1509.9 |1149M| 1.244802e+01 |      --      |    Inf 
  23600 | 19839 | 35603k|1508.7 |1152M| 1.244802e+01 |      --      |    Inf 
  23700 | 19911 | 35702k|1506.5 |1156M| 1.244802e+01 |      --      |    Inf 
  23800 | 19967 | 35792k|1503.9 |1160M| 1.244802e+01 |      --      |    Inf 
  23900 | 20055 | 35948k|1504.1 |1165M| 1.244802e+01 |      --      |    Inf 
  24000 | 20127 | 36092k|1503.9 |1170M| 1.244802e+01 |      --      |    Inf 
  24100 | 20187 | 36205k|1502.3 |1173M| 1.244811e+01 |      --      |    Inf 
  24200 | 20255 | 36316k|1500.7 |1178M| 1.244811e+01 |      --      |    Inf 
  24300 | 20313 | 36422k|1498.9 |1184M| 1.244811e+01 |      --      |    Inf 
  24400 | 20383 | 36516k|1496.6 |1187M| 1.244811e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  24500 | 20455 | 36660k|1496.4 |1192M| 1.244811e+01 |      --      |    Inf 
  24600 | 20511 | 36778k|1495.1 |1197M| 1.244811e+01 |      --      |    Inf 
  24700 | 20575 | 36893k|1493.7 |1200M| 1.244811e+01 |      --      |    Inf 
  24800 | 20631 | 36987k|1491.5 |1203M| 1.244811e+01 |      --      |    Inf 
  24900 | 20697 | 37087k|1489.5 |1208M| 1.244811e+01 |      --      |    Inf 
  25000 | 20741 | 37156k|1486.3 |1210M| 1.244811e+01 |      --      |    Inf 
  25100 | 20799 | 37245k|1483.9 |1213M| 1.244811e+01 |      --      |    Inf 
  25200 | 20859 | 37347k|1482.1 |1217M| 1.244811e+01 |      --      |    Inf 
  25300 | 20925 | 37452k|1480.4 |1221M| 1.244811e+01 |      --      |    Inf 
  25400 | 20987 | 37568k|1479.1 |1225M| 1.244811e+01 |      --      |    Inf 
  25500 | 21041 | 37657k|1476.8 |1227M| 1.244811e+01 |      --      |    Inf 
  25600 | 21101 | 37777k|1475.7 |1231M| 1.244811e+01 |      --      |    Inf 
  25700 | 21167 | 37893k|1474.5 |1235M| 1.244811e+01 |      --      |    Inf 
  25800 | 21225 | 38003k|1473.0 |1238M| 1.244811e+01 |      --      |    Inf 
  25900 | 21297 | 38137k|1472.5 |1242M| 1.244811e+01 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  26000 | 21349 | 38241k|1470.8 |1246M| 1.244811e+01 |      --      |    Inf 
  26100 | 21419 | 38358k|1469.7 |1250M| 1.244811e+01 |      --      |    Inf 
  26200 | 21503 | 38532k|1470.7 |1254M| 1.244811e+01 |      --      |    Inf 
  26300 | 21573 | 38682k|1470.8 |1260M| 1.244817e+01 |      --      |    Inf 
  26400 | 21611 | 38741k|1467.5 |1263M| 1.244819e+01 |      --      |    Inf 
  26500 | 21663 | 38840k|1465.7 |1266M| 1.244819e+01 |      --      |    Inf 
  26600 | 21733 | 38954k|1464.5 |1272M| 1.244819e+01 |      --      |    Inf 
  26700 | 21793 | 39071k|1463.4 |1276M| 1.244819e+01 |      --      |    Inf 
  26800 | 21835 | 39146k|1460.7 |1280M| 1.244819e+01 |      --      |    Inf 
  26900 | 21883 | 39212k|1457.7 |1282M| 1.244819e+01 |      --      |    Inf 
