feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       1521 del vars, 1595 del conss, 10 add conss, 2384 chg bounds, 0 chg sides, 0 chg coeffs, 10 upgd conss, 0 impls, 0 clqs
(round 2, fast)       1532 del vars, 1595 del conss, 10 add conss, 2404 chg bounds, 0 chg sides, 0 chg coeffs, 10 upgd conss, 0 impls, 0 clqs
(round 3, fast)       1532 del vars, 1595 del conss, 10 add conss, 2414 chg bounds, 0 chg sides, 0 chg coeffs, 10 upgd conss, 0 impls, 0 clqs
   (0.0s) probing: 51/64 (79.7%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
presolving (4 rounds: 4 fast, 1 medium, 1 exhaustive):
 1532 deleted vars, 1595 deleted constraints, 10 added constraints, 2414 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 84 variables (64 bin, 0 int, 0 impl, 20 cont) and 30 constraints
     20 constraints of type <linear>
     10 constraints of type <abspower>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.00

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11900 |  6087 |150882 |  12.7 |  28M|-3.250614e+04 |-3.078900e+04 |   5.58%
  12000 |  6151 |151862 |  12.6 |  28M|-3.250312e+04 |-3.078900e+04 |   5.57%
  12100 |  6209 |153071 |  12.6 |  28M|-3.249880e+04 |-3.078900e+04 |   5.55%
  12200 |  6253 |154380 |  12.6 |  29M|-3.249824e+04 |-3.078900e+04 |   5.55%
  12300 |  6272 |155675 |  12.6 |  29M|-3.249816e+04 |-3.078900e+04 |   5.55%
  12400 |  6312 |156854 |  12.6 |  29M|-3.249800e+04 |-3.078900e+04 |   5.55%
  12500 |  6342 |158064 |  12.6 |  29M|-3.249639e+04 |-3.078900e+04 |   5.55%
  12600 |  6388 |159169 |  12.6 |  29M|-3.249639e+04 |-3.078900e+04 |   5.55%
  12700 |  6420 |160215 |  12.6 |  29M|-3.249458e+04 |-3.078900e+04 |   5.54%
  12800 |  6456 |161483 |  12.6 |  29M|-3.249349e+04 |-3.078900e+04 |   5.54%
  12900 |  6478 |162682 |  12.6 |  29M|-3.249146e+04 |-3.078900e+04 |   5.53%
  13000 |  6520 |163717 |  12.6 |  29M|-3.249146e+04 |-3.078900e+04 |   5.53%
  13100 |  6558 |164911 |  12.6 |  29M|-3.248936e+04 |-3.078900e+04 |   5.52%
  13200 |  6592 |166104 |  12.6 |  29M|-3.248789e+04 |-3.078900e+04 |   5.52%
  13300 |  6638 |167306 |  12.6 |  30M|-3.248651e+04 |-3.078900e+04 |   5.51%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13400 |  6672 |168420 |  12.6 |  30M|-3.248346e+04 |-3.078900e+04 |   5.50%
  13500 |  6722 |169311 |  12.5 |  30M|-3.248346e+04 |-3.078900e+04 |   5.50%
  13600 |  6780 |170615 |  12.5 |  30M|-3.247998e+04 |-3.078900e+04 |   5.49%
  13700 |  6810 |171782 |  12.5 |  30M|-3.247740e+04 |-3.078900e+04 |   5.48%
  13800 |  6842 |172793 |  12.5 |  30M|-3.247510e+04 |-3.078900e+04 |   5.48%
  13900 |  6884 |173896 |  12.5 |  30M|-3.247327e+04 |-3.078900e+04 |   5.47%
  14000 |  6914 |175004 |  12.5 |  30M|-3.247325e+04 |-3.078900e+04 |   5.47%
  14100 |  6940 |176050 |  12.5 |  30M|-3.247300e+04 |-3.078900e+04 |   5.47%
  14200 |  6966 |177111 |  12.5 |  30M|-3.246895e+04 |-3.078900e+04 |   5.46%
  14300 |  7004 |178204 |  12.5 |  30M|-3.246757e+04 |-3.078900e+04 |   5.45%
  14400 |  7044 |179396 |  12.4 |  30M|-3.246757e+04 |-3.078900e+04 |   5.45%
  14500 |  7078 |180531 |  12.4 |  30M|-3.246703e+04 |-3.078900e+04 |   5.45%
  14600 |  7114 |181538 |  12.4 |  31M|-3.246354e+04 |-3.078900e+04 |   5.44%
  14700 |  7168 |182770 |  12.4 |  31M|-3.246245e+04 |-3.078900e+04 |   5.44%
  14800 |  7210 |184030 |  12.4 |  31M|-3.245889e+04 |-3.078900e+04 |   5.42%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14900 |  7230 |185175 |  12.4 |  31M|-3.245631e+04 |-3.078900e+04 |   5.42%
  15000 |  7262 |186378 |  12.4 |  31M|-3.245475e+04 |-3.078900e+04 |   5.41%
  15100 |  7296 |187473 |  12.4 |  31M|-3.245283e+04 |-3.078900e+04 |   5.40%
  15200 |  7330 |188710 |  12.4 |  31M|-3.245029e+04 |-3.078900e+04 |   5.40%
  15300 |  7370 |189751 |  12.4 |  31M|-3.245004e+04 |-3.078900e+04 |   5.39%
  15400 |  7412 |190932 |  12.4 |  31M|-3.244440e+04 |-3.078900e+04 |   5.38%
  15500 |  7436 |192197 |  12.4 |  31M|-3.244283e+04 |-3.078900e+04 |   5.37%
  15600 |  7466 |193434 |  12.4 |  31M|-3.244172e+04 |-3.078900e+04 |   5.37%
  15700 |  7496 |194404 |  12.4 |  31M|-3.244034e+04 |-3.078900e+04 |   5.36%
  15800 |  7514 |195581 |  12.4 |  33M|-3.244034e+04 |-3.078900e+04 |   5.36%
  15900 |  7543 |196590 |  12.4 |  33M|-3.244010e+04 |-3.078900e+04 |   5.36%
  16000 |  7579 |197798 |  12.4 |  33M|-3.243319e+04 |-3.078900e+04 |   5.34%
  16100 |  7619 |198900 |  12.3 |  33M|-3.243311e+04 |-3.078900e+04 |   5.34%
  16200 |  7651 |200094 |  12.3 |  33M|-3.243000e+04 |-3.078900e+04 |   5.33%
  16300 |  7693 |201206 |  12.3 |  33M|-3.242798e+04 |-3.078900e+04 |   5.32%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  16400 |  7725 |202233 |  12.3 |  33M|-3.242696e+04 |-3.078900e+04 |   5.32%
  16500 |  7761 |203377 |  12.3 |  33M|-3.242590e+04 |-3.078900e+04 |   5.32%
  16600 |  7789 |204368 |  12.3 |  33M|-3.242436e+04 |-3.078900e+04 |   5.31%
  16700 |  7819 |205606 |  12.3 |  33M|-3.242278e+04 |-3.078900e+04 |   5.31%
  16800 |  7855 |206724 |  12.3 |  33M|-3.242209e+04 |-3.078900e+04 |   5.30%
  16900 |  7889 |207907 |  12.3 |  33M|-3.242057e+04 |-3.078900e+04 |   5.30%
  17000 |  7913 |208979 |  12.3 |  33M|-3.242056e+04 |-3.078900e+04 |   5.30%
  17100 |  7955 |210156 |  12.3 |  33M|-3.242009e+04 |-3.078900e+04 |   5.30%
  17200 |  7985 |211087 |  12.3 |  33M|-3.241658e+04 |-3.078900e+04 |   5.29%
  17300 |  8019 |212215 |  12.3 |  33M|-3.241658e+04 |-3.078900e+04 |   5.29%
  17400 |  8054 |213352 |  12.3 |  33M|-3.241541e+04 |-3.078900e+04 |   5.28%
  17500 |  8082 |214434 |  12.2 |  33M|-3.241535e+04 |-3.078900e+04 |   5.28%
  17600 |  8108 |215691 |  12.2 |  33M|-3.241317e+04 |-3.078900e+04 |   5.28%
  17700 |  8150 |216897 |  12.2 |  33M|-3.241317e+04 |-3.078900e+04 |   5.28%
  17800 |  8172 |218037 |  12.2 |  33M|-3.241272e+04 |-3.078900e+04 |   5.27%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17900 |  8186 |219190 |  12.2 |  33M|-3.241003e+04 |-3.078900e+04 |   5.26%
  18000 |  8224 |220269 |  12.2 |  33M|-3.240989e+04 |-3.078900e+04 |   5.26%
  18100 |  8248 |221373 |  12.2 |  34M|-3.240925e+04 |-3.078900e+04 |   5.26%
  18200 |  8282 |222323 |  12.2 |  34M|-3.240788e+04 |-3.078900e+04 |   5.26%
  18300 |  8312 |223619 |  12.2 |  34M|-3.240358e+04 |-3.078900e+04 |   5.24%
  18400 |  8358 |224661 |  12.2 |  34M|-3.240143e+04 |-3.078900e+04 |   5.24%
  18500 |  8370 |225959 |  12.2 |  34M|-3.240111e+04 |-3.078900e+04 |   5.24%
  18600 |  8404 |227024 |  12.2 |  34M|-3.239987e+04 |-3.078900e+04 |   5.23%
  18700 |  8446 |228133 |  12.2 |  34M|-3.239942e+04 |-3.078900e+04 |   5.23%
  18800 |  8500 |229149 |  12.2 |  35M|-3.239829e+04 |-3.078900e+04 |   5.23%
  18900 |  8530 |230407 |  12.2 |  35M|-3.239636e+04 |-3.078900e+04 |   5.22%
  19000 |  8554 |231767 |  12.2 |  35M|-3.239570e+04 |-3.078900e+04 |   5.22%
  19100 |  8586 |232944 |  12.2 |  35M|-3.239479e+04 |-3.078900e+04 |   5.22%
  19200 |  8622 |234053 |  12.2 |  35M|-3.239281e+04 |-3.078900e+04 |   5.21%
  19300 |  8653 |235153 |  12.2 |  35M|-3.239281e+04 |-3.078900e+04 |   5.21%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  19400 |  8680 |236317 |  12.2 |  36M|-3.239264e+04 |-3.078900e+04 |   5.21%
  19500 |  8706 |237521 |  12.2 |  36M|-3.238847e+04 |-3.078900e+04 |   5.19%
  19600 |  8741 |238668 |  12.2 |  36M|-3.238700e+04 |-3.078900e+04 |   5.19%
  19700 |  8763 |239528 |  12.2 |  36M|-3.238614e+04 |-3.078900e+04 |   5.19%
  19800 |  8797 |240585 |  12.1 |  36M|-3.238429e+04 |-3.078900e+04 |   5.18%
  19900 |  8826 |241842 |  12.1 |  36M|-3.238429e+04 |-3.078900e+04 |   5.18%
  20000 |  8866 |242979 |  12.1 |  36M|-3.238429e+04 |-3.078900e+04 |   5.18%
  20100 |  8906 |243943 |  12.1 |  37M|-3.238383e+04 |-3.078900e+04 |   5.18%
  20200 |  8930 |244886 |  12.1 |  37M|-3.238383e+04 |-3.078900e+04 |   5.18%
  20300 |  8968 |245878 |  12.1 |  37M|-3.238322e+04 |-3.078900e+04 |   5.18%
  20400 |  9000 |246923 |  12.1 |  37M|-3.238322e+04 |-3.078900e+04 |   5.18%
  20500 |  9014 |247924 |  12.1 |  37M|-3.238199e+04 |-3.078900e+04 |   5.17%
  20600 |  9048 |248974 |  12.1 |  37M|-3.237958e+04 |-3.078900e+04 |   5.17%
  20700 |  9076 |250231 |  12.1 |  37M|-3.237712e+04 |-3.078900e+04 |   5.16%
  20800 |  9096 |251492 |  12.1 |  37M|-3.237604e+04 |-3.078900e+04 |   5.15%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20900 |  9130 |252693 |  12.1 |  37M|-3.237476e+04 |-3.078900e+04 |   5.15%
  21000 |  9162 |253949 |  12.1 |  37M|-3.237262e+04 |-3.078900e+04 |   5.14%
  21100 |  9184 |254938 |  12.1 |  37M|-3.237067e+04 |-3.078900e+04 |   5.14%
  21200 |  9194 |256144 |  12.1 |  37M|-3.237000e+04 |-3.078900e+04 |   5.13%
  21300 |  9230 |257308 |  12.1 |  38M|-3.236839e+04 |-3.078900e+04 |   5.13%
  21400 |  9250 |258438 |  12.1 |  38M|-3.236673e+04 |-3.078900e+04 |   5.12%
  21500 |  9290 |259405 |  12.1 |  38M|-3.236595e+04 |-3.078900e+04 |   5.12%
  21600 |  9324 |260476 |  12.1 |  38M|-3.236591e+04 |-3.078900e+04 |   5.12%
  21700 |  9368 |261654 |  12.1 |  38M|-3.236552e+04 |-3.078900e+04 |   5.12%
  21800 |  9408 |262733 |  12.0 |  38M|-3.236432e+04 |-3.078900e+04 |   5.12%
  21900 |  9435 |264208 |  12.1 |  38M|-3.236314e+04 |-3.078900e+04 |   5.11%
  22000 |  9475 |265338 |  12.1 |  38M|-3.236200e+04 |-3.078900e+04 |   5.11%
  22100 |  9499 |266468 |  12.1 |  38M|-3.236200e+04 |-3.078900e+04 |   5.11%
  22200 |  9519 |267650 |  12.0 |  39M|-3.236133e+04 |-3.078900e+04 |   5.11%
  22300 |  9553 |268852 |  12.0 |  39M|-3.236117e+04 |-3.078900e+04 |   5.11%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  22400 |  9581 |269909 |  12.0 |  39M|-3.236117e+04 |-3.078900e+04 |   5.11%
