WARNING: Method definition require(Symbol) in module Base at loading.jl:345 overwritten in module ConicBenchmarkUtilities at /home/ubuntu/.julia/v0.5/Requires/src/require.jl:12.
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
#SOLVERNAME# MOSEK_MISOCP
#SOLVER# Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,1),(:NUM_THREADS,1),(:OPTIMIZER_MAX_TIME,3600.0),(:MIO_TOL_REL_GAP,1.0e-5)])
#FILENAME# classical_200_2.cbf.gz
#INSTANCE# classical_200_2
#TIMELIMIT# 3600.0
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 1005            
  Cones                  : 1               
  Scalar variables       : 803             
  Matrix variables       : 0               
  Integer variables      : 200             

Optimizer started.
Mixed integer optimizer started.
Threads used: 1
Presolve started.
Presolve terminated. Time = 0.40
Presolved problem: 601 variables, 402 constraints, 41000 non-zeros
Presolved problem: 0 general integer, 200 binary, 401 continuous
Clique table size: 0
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
2603     2606     288      76       -1.0725840485e-01    -1.2264750951e-01    14.35       101.6 
2635     2638     288      92       -1.0725840485e-01    -1.2264750951e-01    14.35       102.4 
2668     2671     287      109      -1.0725840485e-01    -1.2264750951e-01    14.35       103.1 
2701     2704     288      125      -1.0725840485e-01    -1.2264750951e-01    14.35       103.7 
2734     2737     287      142      -1.0725840485e-01    -1.2264750951e-01    14.35       104.3 
2768     2771     287      159      -1.0725840485e-01    -1.2264750951e-01    14.35       104.8 
2800     2803     293      18       -1.0725840485e-01    -1.2264710963e-01    14.35       106.2 
2833     2836     300      31       -1.0725840485e-01    -1.2264668110e-01    14.35       107.9 
2866     2869     307      20       -1.0725840485e-01    -1.2264281438e-01    14.34       109.6 
2898     2901     315      38       -1.0725840485e-01    -1.2262417318e-01    14.33       111.3 
2930     2933     323      15       -1.0725840485e-01    -1.2260684411e-01    14.31       113.0 
2963     2966     328      40       -1.0725840485e-01    -1.2256892566e-01    14.27       114.7 
2995     2998     336      26       -1.0725840485e-01    -1.2255858373e-01    14.26       116.4 
3028     3031     343      17       -1.0725840485e-01    -1.2254434971e-01    14.25       118.1 
3061     3064     352      20       -1.0725840485e-01    -1.2254434971e-01    14.25       119.9 
3093     3096     352      36       -1.0725840485e-01    -1.2254434971e-01    14.25       121.2 
3125     3128     352      52       -1.0725840485e-01    -1.2254434971e-01    14.25       122.4 
3157     3160     352      68       -1.0725840485e-01    -1.2254434971e-01    14.25       123.5 
3189     3192     352      84       -1.0725840485e-01    -1.2254434971e-01    14.25       124.4 
3222     3225     351      101      -1.0725840485e-01    -1.2254434971e-01    14.25       125.2 
3255     3258     352      117      -1.0725840485e-01    -1.2254434971e-01    14.25       125.9 
3286     3289     351      133      -1.0725840485e-01    -1.2254434971e-01    14.25       126.5 
3319     3322     352      149      -1.0725840485e-01    -1.2254434971e-01    14.25       127.0 
3352     3355     359      13       -1.0725840485e-01    -1.2254426203e-01    14.25       128.6 
3384     3387     367      17       -1.0725840485e-01    -1.2246535936e-01    14.18       130.4 
3416     3419     377      14       -1.0725840485e-01    -1.2246535936e-01    14.18       132.2 
3448     3451     385      27       -1.0725840485e-01    -1.2246185384e-01    14.17       134.0 
3480     3483     391      15       -1.0725840485e-01    -1.2246185384e-01    14.17       135.5 
3512     3515     401      16       -1.0725840485e-01    -1.2244637581e-01    14.16       137.4 
3544     3547     411      14       -1.0725840485e-01    -1.2244584586e-01    14.16       139.3 
3576     3579     419      22       -1.0725840485e-01    -1.2241042686e-01    14.13       141.0 
3609     3612     422      22       -1.0725840485e-01    -1.2240835077e-01    14.12       142.6 
3642     3645     423      38       -1.0725840485e-01    -1.2240835077e-01    14.12       143.9 
3674     3677     423      54       -1.0725840485e-01    -1.2240835077e-01    14.12       145.1 
3706     3709     423      70       -1.0725840485e-01    -1.2240835077e-01    14.12       146.1 
3738     3741     423      86       -1.0725840485e-01    -1.2240835077e-01    14.12       147.0 
3771     3774     422      103      -1.0725840485e-01    -1.2240835077e-01    14.12       147.8 
3803     3806     422      119      -1.0725840485e-01    -1.2240835077e-01    14.12       148.4 
3836     3839     423      135      -1.0725840485e-01    -1.2240835077e-01    14.12       149.0 
3870     3873     421      23       -1.0725840485e-01    -1.2240835077e-01    14.12       149.5 
3902     3905     429      43       -1.0725840485e-01    -1.2240659908e-01    14.12       151.1 
3934     3937     437      16       -1.0725981029e-01    -1.2240659908e-01    14.12       152.8 
3966     3969     445      15       -1.0725981029e-01    -1.2239692119e-01    14.11       154.6 
3999     4002     450      27       -1.0725981029e-01    -1.2239655465e-01    14.11       156.2 
4031     4034     458      23       -1.0725981029e-01    -1.2239655465e-01    14.11       157.9 
4064     4067     465      14       -1.0725981029e-01    -1.2238188108e-01    14.10       159.5 
4096     4099     471      47       -1.0725981029e-01    -1.2238127695e-01    14.10       161.0 
4128     4131     483      62       -1.0725981029e-01    -1.2236817675e-01    14.09       162.6 
4161     4164     486      73       -1.0725981029e-01    -1.2235447699e-01    14.07       163.9 
4193     4196     496      18       -1.0725981029e-01    -1.2235342878e-01    14.07       165.5 
4226     4229     497      81       -1.0725981029e-01    -1.2231042637e-01    14.03       166.9 
4257     4260     526      10       -1.0725981029e-01    -1.2230690962e-01    14.03       168.4 
4289     4292     540      118      -1.0725981029e-01    -1.2229231943e-01    14.02       169.7 
4321     4324     546      129      -1.0725981029e-01    -1.2228237890e-01    14.01       170.8 
4353     4356     556      141      -1.0725981029e-01    -1.2225221236e-01    13.98       171.9 
4386     4389     561      16       -1.0725981029e-01    -1.2224276205e-01    13.97       173.0 
4419     4422     552      16       -1.0725981029e-01    -1.2224208892e-01    13.97       174.2 
4452     4455     551      33       -1.0725981029e-01    -1.2224208892e-01    13.97       175.6 
4484     4487     551      49       -1.0725981029e-01    -1.2224208892e-01    13.97       176.9 
4516     4519     551      65       -1.0725981029e-01    -1.2224208892e-01    13.97       177.9 
4548     4551     551      81       -1.0725981029e-01    -1.2224208892e-01    13.97       178.9 
4581     4584     552      97       -1.0725981029e-01    -1.2224208892e-01    13.97       179.7 
4613     4616     552      113      -1.0725981029e-01    -1.2224208892e-01    13.97       180.4 
4646     4649     551      130      -1.0725981029e-01    -1.2224208892e-01    13.97       181.0 
4679     4682     552      146      -1.0725981029e-01    -1.2224208892e-01    13.97       181.5 
4712     4715     537      16       -1.0725981029e-01    -1.2224012503e-01    13.97       182.3 
4745     4748     536      22       -1.0725981029e-01    -1.2224012503e-01    13.97       183.8 
4777     4780     544      39       -1.0725981029e-01    -1.2224012503e-01    13.97       185.5 
4809     4812     550      25       -1.0725981029e-01    -1.2223955038e-01    13.97       187.1 
4841     4844     558      38       -1.0725981029e-01    -1.2223530504e-01    13.96       188.8 
4873     4876     564      49       -1.0725981029e-01    -1.2223530504e-01    13.96       190.3 
4906     4909     571      15       -1.0725981029e-01    -1.2219564512e-01    13.92       191.9 
4939     4942     578      17       -1.0725981029e-01    -1.2219098707e-01    13.92       193.6 
4971     4974     586      23       -1.0725981029e-01    -1.2219098707e-01    13.92       195.3 
5004     5007     585      40       -1.0725981029e-01    -1.2219098707e-01    13.92       196.6 
5036     5039     585      56       -1.0725981029e-01    -1.2219098707e-01    13.92       197.7 
5069     5072     586      72       -1.0725981029e-01    -1.2219098707e-01    13.92       198.7 
5101     5104     586      88       -1.0725981029e-01    -1.2219098707e-01    13.92       199.5 
5134     5137     585      105      -1.0725981029e-01    -1.2219098707e-01    13.92       200.2 
5167     5170     586      121      -1.0725981029e-01    -1.2219098707e-01    13.92       200.9 
5199     5202     586      137      -1.0725981029e-01    -1.2219098707e-01    13.92       201.4 
5232     5235     585      154      -1.0725981029e-01    -1.2219098707e-01    13.92       201.9 
5265     5268     588      48       -1.0725981029e-01    -1.2218908865e-01    13.92       203.2 
5297     5300     594      65       -1.0725981029e-01    -1.2217185864e-01    13.90       204.7 
5329     5332     602      64       -1.0725981029e-01    -1.2217185864e-01    13.90       206.1 
5361     5364     626      83       -1.0725981029e-01    -1.2217185864e-01    13.90       207.7 
5393     5396     650      105      -1.0725981029e-01    -1.2216600971e-01    13.90       209.1 
5425     5428     668      122      -1.0725981029e-01    -1.2216520418e-01    13.90       210.3 
5458     5461     683      138      -1.0725981029e-01    -1.2216291287e-01    13.89       211.3 
5491     5494     690      19       -1.0725981029e-01    -1.2212690964e-01    13.86       212.7 
5524     5527     693      19       -1.0725981029e-01    -1.2212002621e-01    13.85       214.3 
5557     5560     694      35       -1.0725981029e-01    -1.2212002621e-01    13.85       215.7 
5589     5592     694      51       -1.0725981029e-01    -1.2212002621e-01    13.85       216.8 
5621     5624     694      67       -1.0725981029e-01    -1.2212002621e-01    13.85       217.8 
5653     5656     694      83       -1.0725981029e-01    -1.2212002621e-01    13.85       218.7 
5686     5689     693      100      -1.0725981029e-01    -1.2212002621e-01    13.85       219.5 
5719     5722     694      116      -1.0725981029e-01    -1.2212002621e-01    13.85       220.2 
5752     5755     693      133      -1.0725981029e-01    -1.2212002621e-01    13.85       220.8 
5785     5788     694      149      -1.0725981029e-01    -1.2212002621e-01    13.85       221.3 
5817     5820     688      122      -1.0758285526e-01    -1.2211965383e-01    13.51       222.1 
5850     5853     677      97       -1.0758285526e-01    -1.2209872262e-01    13.49       223.2 
5883     5886     662      72       -1.0758285526e-01    -1.2209825051e-01    13.49       224.1 
5916     5919     663      12       -1.0758285526e-01    -1.2209776679e-01    13.49       225.6 
5949     5952     668      21       -1.0758285526e-01    -1.2209682274e-01    13.49       227.3 
5982     5985     673      15       -1.0758285526e-01    -1.2208744718e-01    13.48       229.0 
6015     6018     678      15       -1.0758285526e-01    -1.2207656087e-01    13.47       230.7 
6047     6050     684      20       -1.0758285526e-01    -1.2206354515e-01    13.46       232.3 
6080     6083     691      16       -1.0758285526e-01    -1.2206315596e-01    13.46       234.0 
6113     6116     690      33       -1.0758285526e-01    -1.2206315596e-01    13.46       235.4 
6145     6148     690      49       -1.0758285526e-01    -1.2206315596e-01    13.46       236.6 
6178     6181     691      65       -1.0758285526e-01    -1.2206315596e-01    13.46       237.7 
6211     6214     690      17       -1.0758285526e-01    -1.2205929194e-01    13.46       238.9 
6244     6247     695      38       -1.0758285526e-01    -1.2205673976e-01    13.45       240.5 
6276     6279     701      21       -1.0758285526e-01    -1.2203589928e-01    13.43       242.2 
6308     6311     711      18       -1.0758285526e-01    -1.2203548296e-01    13.43       244.1 
6340     6343     719      17       -1.0758285526e-01    -1.2202253518e-01    13.42       245.8 
6371     6374     724      7        -1.0758285526e-01    -1.2202132759e-01    13.42       247.4 
6403     6406     732      20       -1.0758285526e-01    -1.2202118992e-01    13.42       249.1 
6435     6438     740      23       -1.0758285526e-01    -1.2202100388e-01    13.42       250.9 
6467     6470     750      21       -1.0758285526e-01    -1.2201192545e-01    13.41       252.7 
6499     6502     760      23       -1.0758285526e-01    -1.2201192545e-01    13.41       254.5 
6530     6533     765      12       -1.0758285526e-01    -1.2199180688e-01    13.39       256.1 
6562     6565     769      16       -1.0758285526e-01    -1.2198208609e-01    13.38       257.7 
6594     6597     777      15       -1.0758285526e-01    -1.2198140529e-01    13.38       259.4 
6626     6629     787      15       -1.0758285526e-01    -1.2198022356e-01    13.38       261.3 
6658     6661     795      16       -1.0758285526e-01    -1.2197514364e-01    13.38       263.0 
6690     6693     801      28       -1.0758285526e-01    -1.2197242874e-01    13.38       264.7 
6722     6725     809      20       -1.0758285526e-01    -1.2197222669e-01    13.38       266.5 
6754     6757     809      36       -1.0758285526e-01    -1.2197222669e-01    13.38       267.9 
6787     6790     808      53       -1.0758285526e-01    -1.2197222669e-01    13.38       269.0 
6820     6823     809      69       -1.0758285526e-01    -1.2197222669e-01    13.38       270.1 
6852     6855     809      85       -1.0758285526e-01    -1.2197222669e-01    13.38       271.0 
6885     6888     808      102      -1.0758285526e-01    -1.2197222669e-01    13.38       271.8 
6918     6921     809      118      -1.0758285526e-01    -1.2197222669e-01    13.38       272.5 
6951     6954     808      135      -1.0758285526e-01    -1.2197222669e-01    13.38       273.0 
6983     6986     808      151      -1.0758285526e-01    -1.2197222669e-01    13.38       273.6 
7016     7019     807      16       -1.0758285526e-01    -1.2197222669e-01    13.38       274.2 
7048     7051     815      30       -1.0758285526e-01    -1.2196413817e-01    13.37       276.0 
7080     7083     821      27       -1.0758285526e-01    -1.2196413817e-01    13.37       277.5 
7112     7115     825      26       -1.0758285526e-01    -1.2194957832e-01    13.35       279.1 
7144     7147     831      17       -1.0758285526e-01    -1.2193751025e-01    13.34       280.8 
7176     7179     841      16       -1.0763215432e-01    -1.2193747371e-01    13.29       282.6 
7206     7209     849      19       -1.0763215432e-01    -1.2190566352e-01    13.26       284.4 
7238     7241     855      24       -1.0763215432e-01    -1.2190069877e-01    13.26       286.1 
7270     7273     865      13       -1.0763215432e-01    -1.2190028089e-01    13.26       287.9 
7302     7305     865      37       -1.0763215432e-01    -1.2189988855e-01    13.26       289.3 
7334     7337     865      53       -1.0763215432e-01    -1.2189988855e-01    13.26       290.5 
7367     7370     864      70       -1.0763215432e-01    -1.2189988855e-01    13.26       291.5 
7400     7403     865      86       -1.0763215432e-01    -1.2189988855e-01    13.26       292.5 
7433     7436     864      103      -1.0763215432e-01    -1.2189988855e-01    13.26       293.3 
7466     7469     865      119      -1.0763215432e-01    -1.2189988855e-01    13.26       294.0 
7498     7501     865      135      -1.0763215432e-01    -1.2189988855e-01    13.26       294.6 
7531     7534     862      23       -1.0763215432e-01    -1.2189988855e-01    13.26       295.1 
7563     7566     872      16       -1.0763215432e-01    -1.2188215223e-01    13.24       297.0 
7596     7599     879      23       -1.0763215432e-01    -1.2186411908e-01    13.22       298.7 
7628     7631     885      21       -1.0763215432e-01    -1.2184518539e-01    13.21       300.4 
7661     7664     892      26       -1.0763215432e-01    -1.2183327762e-01    13.19       302.1 
7693     7696     898      16       -1.0763215432e-01    -1.2182535754e-01    13.19       303.8 
7725     7728     902      18       -1.0763215432e-01    -1.2181006080e-01    13.17       305.4 
7758     7761     907      17       -1.0763215432e-01    -1.2180731908e-01    13.17       307.1 
7790     7793     915      20       -1.0763215432e-01    -1.2179586706e-01    13.16       308.8 
7823     7826     920      21       -1.0763215432e-01    -1.2179183909e-01    13.16       310.5 
7856     7859     927      29       -1.0763215432e-01    -1.2179183909e-01    13.16       312.2 
7888     7891     935      24       -1.0763215432e-01    -1.2178691217e-01    13.15       314.0 
7920     7923     945      18       -1.0763215432e-01    -1.2178148512e-01    13.15       315.8 
7953     7956     950      29       -1.0763215432e-01    -1.2178148512e-01    13.15       317.4 
7986     7989     955      19       -1.0763215432e-01    -1.2176107268e-01    13.13       319.0 
8019     8022     966      24       -1.0763215432e-01    -1.2175542115e-01    13.12       320.9 
8052     8055     973      22       -1.0763215432e-01    -1.2174650671e-01    13.11       322.6 
8084     8087     975      27       -1.0763215432e-01    -1.2174650671e-01    13.11       324.1 
8117     8120     976      43       -1.0763215432e-01    -1.2174650671e-01    13.11       325.4 
8150     8153     975      60       -1.0763215432e-01    -1.2174650671e-01    13.11       326.4 
8183     8186     974      76       -1.0763215432e-01    -1.2174650671e-01    13.11       327.4 
8216     8219     979      15       -1.0763215432e-01    -1.2174404840e-01    13.11       329.0 
8248     8251     985      16       -1.0763215432e-01    -1.2173681938e-01    13.10       330.6 
8280     8283     989      22       -1.0763215432e-01    -1.2172676755e-01    13.10       332.2 
8312     8315     997      21       -1.0763215432e-01    -1.2171935870e-01    13.09       333.8 
8344     8347     1007     20       -1.0763215432e-01    -1.2171755433e-01    13.09       335.6 
8375     8378     1012     8        -1.0763215432e-01    -1.2170285890e-01    13.07       337.1 
8407     8410     1022     24       -1.0763215432e-01    -1.2170281865e-01    13.07       338.8 
8439     8442     1026     13       -1.0763215432e-01    -1.2169932509e-01    13.07       340.4 
8471     8474     1026     29       -1.0763215432e-01    -1.2169932509e-01    13.07       341.8 
8503     8506     1026     45       -1.0763215432e-01    -1.2169932509e-01    13.07       342.9 
8535     8538     1026     61       -1.0763215432e-01    -1.2169932509e-01    13.07       344.0 
8567     8570     1026     77       -1.0763215432e-01    -1.2169932509e-01    13.07       344.9 
8599     8602     1026     93       -1.0763215432e-01    -1.2169932509e-01    13.07       345.7 
8632     8635     1027     16       -1.0763215432e-01    -1.2169725436e-01    13.07       346.8 
8664     8667     1035     20       -1.0763215432e-01    -1.2169309040e-01    13.06       348.5 
8696     8699     1043     22       -1.0763215432e-01    -1.2168818853e-01    13.06       350.3 
8729     8732     1054     14       -1.0763215432e-01    -1.2167426904e-01    13.05       352.1 
8762     8765     1061     21       -1.0763215432e-01    -1.2167095726e-01    13.04       353.8 
8794     8797     1069     25       -1.0763215432e-01    -1.2166983531e-01    13.04       355.6 
8826     8829     1077     23       -1.0763215432e-01    -1.2166971027e-01    13.04       357.2 
8858     8861     1087     18       -1.0763215432e-01    -1.2166952849e-01    13.04       359.0 
8890     8893     1087     37       -1.0763215432e-01    -1.2166943812e-01    13.04       360.3 
8922     8925     1087     53       -1.0763215432e-01    -1.2166943812e-01    13.04       361.4 
8954     8957     1087     69       -1.0763215432e-01    -1.2166943812e-01    13.04       362.4 
8985     8988     1086     85       -1.0763215432e-01    -1.2166943812e-01    13.04       363.3 
9018     9021     1087     101      -1.0763215432e-01    -1.2166943812e-01    13.04       364.1 
9050     9053     1087     117      -1.0763215432e-01    -1.2166943812e-01    13.04       364.7 
9082     9085     1087     133      -1.0763215432e-01    -1.2166943812e-01    13.04       365.3 
9115     9118     1086     150      -1.0763215432e-01    -1.2166943812e-01    13.04       365.8 
9148     9151     1085     14       -1.0763215432e-01    -1.2166943812e-01    13.04       366.4 
9180     9183     1093     17       -1.0763215432e-01    -1.2166281437e-01    13.04       368.2 
9212     9215     1097     30       -1.0763215432e-01    -1.2165671623e-01    13.03       369.8 
9244     9247     1105     41       -1.0763215432e-01    -1.2165482568e-01    13.03       371.4 
9276     9279     1113     17       -1.0815059181e-01    -1.2165389786e-01    12.49       373.1 
9308     9311     1119     45       -1.0815059181e-01    -1.2165186609e-01    12.48       374.7 
9340     9343     1127     17       -1.0815059181e-01    -1.2165021439e-01    12.48       376.4 
9373     9376     1136     29       -1.0815059181e-01    -1.2164881560e-01    12.48       378.2 
9406     9409     1143     18       -1.0815059181e-01    -1.2164679609e-01    12.48       379.8 
9438     9441     1151     19       -1.0815059181e-01    -1.2162657564e-01    12.46       381.6 
9471     9474     1156     19       -1.0815059181e-01    -1.2162515927e-01    12.46       383.2 
9504     9507     1163     25       -1.0815059181e-01    -1.2162398895e-01    12.46       384.9 
9536     9539     1171     32       -1.0815059181e-01    -1.2162398895e-01    12.46       386.6 
9568     9571     1177     41       -1.0815059181e-01    -1.2162201161e-01    12.46       388.3 
9600     9603     1183     19       -1.0815059181e-01    -1.2162030915e-01    12.45       390.0 
9632     9635     1191     27       -1.0815059181e-01    -1.2160345485e-01    12.44       391.7 
9663     9666     1198     21       -1.0815059181e-01    -1.2160277003e-01    12.44       393.5 
9695     9698     1198     37       -1.0815059181e-01    -1.2160277003e-01    12.44       394.8 
